ItemNum,ItemName,Dept_ID,Category_ID,Category_Name
025900259532,LEAF COGNAC,1,NONE,NONE
025900259549,LEAF PEACH BRANDY,1,NONE,NONE
025900259556,LEAF IRISH CREAM,1,NONE,NONE
025900259563,LEAF DARK STOUT,1,NONE,NONE
025900259624,SWISHER LEAF HONEY $2.19,1,NONE,NONE
025900259631,swisher cognac $2.19,1,NONE,NONE
025900261108,OPTIMO SWET 2/69C,1,NONE,NONE
025900261122,OPTIMO DIAMOND,1,NONE,NONE
025900261139,OPTIMO BLUE,1,NONE,NONE
025900261153,OPTIMO CREAM,1,NONE,NONE
025900270049,SWISHER SWEET 4FOR $1.79,1,NONE,NONE
025900270094,SWISHER SWEET DMOND 4PCK $1.79,1,NONE,NONE
025900279172,SWISHER LEAF IRISH CREAM,1,NONE,NONE
025900279189,SWISHER LEAF SMOOTH,1,NONE,NONE
025900279196,SWISHER LEAF DARK,1,NONE,NONE
025900279318,SWISHER SWEETS GOLD 2 PKG,1,NONE,NONE
025900281410,crownz platinum nat leaf,1,NONE,NONE
025900281427,crownz cream,1,NONE,NONE
025900281441,crownz berry,1,NONE,NONE
025900282714,SWISHER SW L-CIGAR FF CTN,4,CIGARCTN,CIGAR CRTN
025900282745,SWISHER SWEETS LITTLE CIGARS,4,CIGARCTN,CIGAR CRTN
025900282806,SWISHER SWEETS LITTLE CIGARS M,4,CIGARCTN,CIGAR CRTN
025900282813,SWISHER MILD L-CIGAR CTN,4,CIGARCTN,CIGAR CRTN
025900283209,S. SWT CHERY,1,NONE,NONE
025900283278,SWISHER SWEET CHERRY,4,CIGARCTN,CIGAR CRTN
025900284435,crownz emerald,1,NONE,NONE
025900285937,SWISHER SW L-CIGAR GRAPE CTN,4,CIGARCTN,CIGAR CRTN
025900286125,SWISHER MINI B1G1 GRAPE PK,1,NONE,NONE
025900287337,SS $1.19 FOIL PK BOX,1,NONE,NONE
025900289911,SWISHER SW L-CIGAR STRAWBERRY,4,CIGARCTN,CIGAR CRTN
025900297466,BLK GRAPE BOX OF 15,1,NONE,NONE
025900297480,BLK BERRY 15cts BX,1,NONE,NONE
025900305871,POM POM OPERAS GRAPE,18,SCIGAR,SINGLE CIGAR
025900325725,BLK CHERRY 15cts BX,1,NONE,NONE
025900379155,SWISHER LEAF ORIGINAL,1,NONE,NONE
025900379162,SWISHER LEAF PEACH BRANDY,1,NONE,NONE
025900400002,CLASICO # 01 - 20cts CIGAR BUN,6,PRMCIGAR,PREMIUM CIGAR
025900400705,CLASSICO NUMBER II,6,PRMCIGAR,PREMIUM CIGAR
025900401009,CLASICO III CIGAR BUNDLE 20cts,6,PRMCIGAR,PREMIUM CIGAR
025900401504,CLASICO IV CIGAR BUNDLE 20cts,6,PRMCIGAR,PREMIUM CIGAR
025900405502,SANTA FE FF PK,1,NONE,NONE
025900405519,SANTA FE MILD PK,1,NONE,NONE
025900405557,SANTA FE MEN MILD PK,1,NONE,NONE
025900405564,SANTA FE MENTHOL PK,1,NONE,NONE
025900407988,OPTIMO SWEETS CIGARILLOS,1,NONE,NONE
025900407995,OPTIMO BLACK CIGARILLOS,1,NONE,NONE
025900408176,OPTIMO PEACH CIGARILLOS,1,NONE,NONE
025900442538,SWISHER DIAMONDS,1,NONE,NONE
025900445522,SWISHER SWEETS CLASSIC 2PKG,1,NONE,NONE
025900445546,SWISHER GRAPE,1,NONE,NONE
025900445553,SWISHER GREEN,1,NONE,NONE
025900445560,SWISHER BLUBERY 2/$1.39,1,NONE,NONE
025900445584,Swisher Sweet Cream 2pk,1,NONE,NONE
025900445591,swisher sweet Strawberry 2pk,1,NONE,NONE
025900491000,SANTA FE FF CTN,4,CIGARCTN,CIGAR CRTN
025900491109,SANTA FE MILD CTN,4,CIGARCTN,CIGAR CRTN
025900491604,SANTA FE MENTHOL CTN,4,CIGARCTN,CIGAR CRTN
026100005172,KENT GOLDEN KINGS CTN,3,1,CIG CARTON
026100016239,NEWPORT PLATINUM BLUE 100,3,1,CIG CARTON
026100016406,NEWPORT PLATINUM KING,2,CGRTPACK,CIGRT PACK
026100016598,NEWPORT MENTHOL 100 .25C OFF,CIGPROMO,NONE,NONE
026100016628,NEWPORT MENTHOLKING .25C OFF,CIGPROMO,NONE,NONE
026100016659,NEWPORT BOOST GOLD,2,CGRTPACK,CIGRT PACK
026100016666,NEWPORT BOOST GOLD,3,1,CIG CARTON
026100016710,NEWPORT BOOST GOLD $1.00 OFF,CIGPROMO,NONE,NONE
026100016741,NEWPORT BOOST,2,CGRTPACK,CIGRT PACK
026100016758,NEWPORT BOOST,3,1,CIG CARTON
026100016802,NEWPORT BOOST $1OFF,CIGPROMO,NONE,NONE
026100801279,MAVERICK MENTHOL 100BX CTN,3,1,CIG CARTON
026100801538,MAVERICK RED 100BX CTN,3,1,CIG CARTON
026100801552,MAVERICK GOLD 100BX CTN,3,1,CIG CARTON
026100805734,NEWPORT MENTHOL 100BX CTN,3,1,CIG CARTON
026100805758,NEWPORT MENTHOL BX CTN,3,1,CIG CARTON
026100805765,NEWPORT MENT GOLD BX CTN,3,1,CIG CARTON
026100805789,NEWPORT KINGS SOFT CTN,3,1,CIG CARTON
026100806564,NEWPORT RED BX CTN,3,1,CIG CARTON
026100806571,NEWPORT RED 100 BOX CTN,3,1,CIG CARTON
026100806601,NEWPORT GOLD BOX,3,1,CIG CARTON
026100806618,NEWPORT GOLD 100BX CTN,3,1,CIG CARTON
026100806687,NEWPORT SMOOTH SELECT 100 BX C,3,1,CIG CARTON
026100806700,NEWPORT SMOOTH SELECT BX CTN,3,1,CIG CARTON
026100808742,MAVERICK RED BX CTN,3,1,CIG CARTON
026100808841,MAVERICK GOLD BX CTN,3,1,CIG CARTON
027200005048,BUGLER BLUE CAN,1,NONE,NONE
027200011148,KOOL BLUE 100 BOX CTN,3,1,CIG CARTON
027200011186,KOOL FILTER GREEN BOX CTN,3,1,CIG CARTON
027200011193,KOOL GREEN 100BX CTN,3,1,CIG CARTON
027200018512,PALL MALL RED BX CTN,3,1,CIG CARTON
027200018543,PALL MALL BLUE BX CTN,3,1,CIG CARTON
027200018598,PALL MALL MENTHOL BX CTN,3,1,CIG CARTON
027200018628,PALL MALL BLUE 100BX CTN,3,1,CIG CARTON
027200018659,PALL MALL MENTHOL 100BX CTN,3,1,CIG CARTON
027200018673,PALL MALL RED 100 CTN,3,1,CIG CARTON
027200101696,BUGLER 78 mm CIG ROLLER,5,NOVELTY,NOVELTY
027200104055,BUGLER FILTER TUBES,1,NONE,NONE
027200104888,BUGLER PAPER BLUE 1.5",1,NONE,NONE
027200347247,PALL MALL BLK MENTHOL BX CTN,3,1,CIG CARTON
027200347254,PALL MALL MENTH BLK BX,2,CGRTPACK,CIGRT PACK
027200347278,PALL MALL MENTH BLK 100BX CTN,3,1,CIG CARTON
027200347285,PALL MALL MENTHOL BLACK 100BX,2,CGRTPACK,CIGRT PACK
027200347308,PALL MALL MENTH WHITE BX CTN,3,1,CIG CARTON
027200347315,PALL MALL WHITE MENTH BX,2,CGRTPACK,CIGRT PACK
027200347339,PALL MALL WHT MENTH 100BX CTN,3,1,CIG CARTON
027200347346,PALL MALL MENTH WHITE 100BX,2,CGRTPACK,CIGRT PACK
027200356843,DUNHILL INTERNATIONAL RED,9,PRM CIGT,PREMIUM CIGRT
027200366026,BUGLER BLUE POUCH,1,NONE,NONE
027200366033,BUGLER GOLD POUCH,1,NONE,NONE
027200366064,BUGLER MENTHOL POUCH,1,NONE,NONE
027200599240,DUNHILL FC WHITE BX,9,PRM CIGT,PREMIUM CIGRT
027200731459,PALL MALL ORANGE BX CTN,3,1,CIG CARTON
027200731527,PALL MALL ORANGE 100BX CTN,3,1,CIG CARTON
027200846627,PALL MALL MENTHOL SILVER KING,3,1,CIG CARTON
027200846696,PALL MALL MENTHOL SILVER 100,3,1,CIG CARTON
028200126405,MARLBORO BLEND 27''S BX CTN,3,1,CIG CARTON
028200130303,MARLBORO SMOOTH 100BX CTN,3,1,CIG CARTON
028200132307,MARLBORO SMOOTH BX CTN,3,1,CIG CARTON
028200135704,MARLBORO RED BX CTN,3,1,CIG CARTON
028200135803,MARLBORO RED KINGS SOFT CTN,3,1,CIG CARTON
028200136107,MARLBORO MENTHOL BX CTN,3,1,CIG CARTON
028200136305,MARLBORO RED 100 BX CTN,3,1,CIG CARTON
028200136404,MARLBORO MENTHOL 100BX CTN,3,1,CIG CARTON
028200136800,MARLBORO RED LABEL BX CTN,3,1,CIG CARTON
028200136909,MARLBORO RED LABEL 100 BX CTN,3,1,CIG CARTON
028200138408,MARLBORO GOLD BX CTN,3,1,CIG CARTON
028200138606,MARLBORO 72 SILVER BX CTN,3,1,CIG CARTON
028200140104,MARLBORO MEN GOLD BX CTN,3,1,CIG CARTON
028200142207,MARLBORO SPBL GOLD KING,3,1,CIG CARTON
028200142306,MARLBORO SPBL GOLD 100BX CTN,3,1,CIG CARTON
028200142405,MARLBORO SOUTHERN CUT BX CTN,3,1,CIG CARTON
028200146502,MARLBORO GOLD 100 BX CTN,3,1,CIG CARTON
028200147103,MARLBORO MEN GOLD 100BX CTN,3,1,CIG CARTON
028200147707,MARLBORO SILVER BX CTN,3,1,CIG CARTON
028200147806,MARLBORO SILVER 100BX CTN,3,1,CIG CARTON
028200148100,MARLBORO MEN SILVER BX CTN,3,1,CIG CARTON
028200148506,MARLBORO MEN SILVER 100BX CTN,3,1,CIG CARTON
028200156501,MARLBORO SPBL RED KING,3,1,CIG CARTON
028200156808,MARLBORO SPBL BLN RED 100BX,3,1,CIG CARTON
028200161307,MARLBORO MIDNIGHT CTN,3,1,CIG CARTON
028200173904,VIRGINIA SLM MEN GLD 120BX CTN,3,1,CIG CARTON
028200174321,MARLBORO BLACK $1OFF,CIGPROMO,NONE,NONE
028200174338,MARLBORO BLACK MENTHOL $1OFF,CIGPROMO,NONE,NONE
028200174406,VIRGINIA SLIM MEN SILVER 100BX,3,1,CIG CARTON
028200174673,MARLBORO BLACK 100 $1 OFF,CIGPROMO,NONE,NONE
028200174680,MARLBORO MENTH BLK 100 $1OFF,CIGPROMO,NONE,NONE
028200174765,MARLBORO BLACK 50c OFF,CIGPROMO,NONE,NONE
028200174772,MARLBORO BLACK 100 50c OFF,CIGPROMO,NONE,NONE
028200174789,MARLBORO MEN BLK king,CIGPROMO,NONE,NONE
028200174796,MARLBORO BLK MENTH 100 50c OFF,CIGPROMO,NONE,NONE
028200174819,MARLBORO SPECIAL SELECT,CIGPROMO,NONE,NONE
028200174826,MARLBORO SPECIAL SELECT 100,CIGPROMO,NONE,NONE
028200174888,MARLBORO SPBL RED KING,CIGPROMO,NONE,NONE
028200174895,MARLBORO SPL BLN RED 100BX,CIGPROMO,NONE,NONE
028200174963,MARLBORO SOUTHERNCUT,CIGPROMO,NONE,NONE
028200176967,MARLBORO EDGE .50 OFF,CIGPROMO,NONE,NONE
028200177803,VIRGINIA SLIM MEN SUPERSLIM CT,3,1,CIG CARTON
028200178183,MARLBORO MIDNIGHT 50c OFF,CIGPROMO,NONE,NONE
028200178213,MARLBORO BLEND27 KING,CIGPROMO,NONE,NONE
028200178220,MARLBORO BLEND27 100,CIGPROMO,NONE,NONE
028200178237,MARLBORO RED LABEL KING,CIGPROMO,NONE,NONE
028200178244,MARLBORO RED LABEL 100,CIGPROMO,NONE,NONE
028200178312,MARLBORO SMOOTH KING,CIGPROMO,NONE,NONE
028200178329,MARLBORO SMOOTH 100,CIGPROMO,NONE,NONE
028200178404,PARLIAMENT LT-WHITE BX CTN,3,1,CIG CARTON
028200178671,MARLBORO M.KING .50C OFF,CIGPROMO,NONE,NONE
028200179043,L&M RD BX .50c off,CIGPROMO,NONE,NONE
028200179050,L&M 100S .50C OFF,CIGPROMO,NONE,NONE
028200179067,L&M BLUE KING 50C OFF,CIGPROMO,NONE,NONE
028200179074,L&M BLUE100 50 CENT OFF,CIGPROMO,NONE,NONE
028200179081,L&M MENTHOL KING .50C OFF,CIGPROMO,NONE,NONE
028200179098,L&M MENTHOL100 .50C OFF,CIGPROMO,NONE,NONE
028200179104,PARLIAMENT LT-WHITE 100BX CTN,3,1,CIG CARTON
028200179166,MARLBORO RESEAL ICE .50C OFF,CIGPROMO,NONE,NONE
028200179203,PARLIAMENT FF BX CTN,3,1,CIG CARTON
028200179319,MARL BLACK GOLD KING $1OFF,CIGPROMO,NONE,NONE
028200179326,MARL BLACK GOLD 100 $1OFF,CIGPROMO,NONE,NONE
028200181503,PARLIAMENT SILVER BX CTN,3,1,CIG CARTON
028200193506,MARLBORO 72 BLK/MNTH 72,3,1,CIG CARTON
028200194800,MARLBORO BLEND 27''S 100BX CTN,3,1,CIG CARTON
028200194909,MARLBORO MENTHOL ICE BX CTN,3,1,CIG CARTON
028200195203,MARLBORO BLACK FF CTN,3,1,CIG CARTON
028200195302,MARLBORO BLACK 100 BX CTN,3,1,CIG CARTON
028200195401,MARLBORO BLACK MENTHOL CTN,3,1,CIG CARTON
028200196200,MARLBORO 72 GREEN BX CTN,3,1,CIG CARTON
028200196309,MARLBORO 72 RED BX CTN,3,1,CIG CARTON
028200196408,MARLBORO BLACK MENTHOL 100,3,1,CIG CARTON
028200196507,MARLBORO 72 GOLD BX CTN,3,1,CIG CARTON
028200198303,VIRGINIA SLIM MENTH SUPERSLIM,3,1,CIG CARTON
028200300928,MERIT GOLD BX PK,2,CGRTPACK,CIGRT PACK
028200304018,BASIC FF 100S BOX CTN,3,1,CIG CARTON
028200304025,BASIC FF 100S BOX PK,2,CGRTPACK,CIGRT PACK
028200304629,BASIC GOLD 100BX PK,2,CGRTPACK,CIGRT PACK
028200309815,L & M RED BOX CTN,3,1,CIG CARTON
028200309822,L & M RED BX,2,CGRTPACK,CIGRT PACK
028200309914,L & M RED 100 BX CTN,3,1,CIG CARTON
028200309921,L & M RED 100BX,2,CGRTPACK,CIGRT PACK
028200310019,L & M BLUE BX CTN,3,1,CIG CARTON
028200310026,L & M BLUE BX,2,CGRTPACK,CIGRT PACK
028200310217,L & M BLUE 100BX CTN,3,1,CIG CARTON
028200310224,L & M BLUE 100BX,2,CGRTPACK,CIGRT PACK
028200310316,L & M MENTHOL BX CTN,3,1,CIG CARTON
028200310323,L & M MENTHOL BX,2,CGRTPACK,CIGRT PACK
028200310415,L & M 100BX MENTHOL CTN,3,1,CIG CARTON
028200310422,L & M 100BX MENTHOL,2,CGRTPACK,CIGRT PACK
028200313911,L & M TURKISH  BOX CTN,3,1,CIG CARTON
028200313928,L & M TURKISH BX,2,CGRTPACK,CIGRT PACK
028200314017,L & M TURKISH 100 BOX,3,1,CIG CARTON
028200314024,L & M TURKISH 100BX,2,CGRTPACK,CIGRT PACK
028200317711,MARLBORO NXT BX CTN,3,1,CIG CARTON
028200317728,MARLBORO NXT BX,2,CGRTPACK,CIGRT PACK
028200318510,MARLBORO 83 RED BX CTN,3,1,CIG CARTON
028200318527,MARLBORO 83 BX PK,2,CGRTPACK,CIGRT PACK
028200319913,MARLBORO EDGE BX CTN,3,1,CIG CARTON
028200319920,MARLBORO EDGE PK,2,CGRTPACK,CIGRT PACK
028200324214,MARLBORO SLATE KING BX,3,1,CIG CARTON
028200324221,MARLBORO SLATE KING BX,2,CGRTPACK,CIGRT PACK
028200324313,MARLBORO SLATE 100 carton,3,1,CIG CARTON
028200324320,MARLBORO SLATE 100 BX,2,CGRTPACK,CIGRT PACK
028200330611,MARLBORO SMOOTH ICE,3,1,CIG CARTON
028200330628,MARLBORO SMOOTH ICE,2,CGRTPACK,CIGRT PACK
028200331328,MARLBORO BOLD ICE,2,CGRTPACK,CIGRT PACK
028200332417,MARLBORO GOLD LABEL KING,3,1,CIG CARTON
028200332424,MARLBORO GOLD LABEL KING,2,CGRTPACK,CIGRT PACK
028200332516,MARLBORO GOLD LABEL 100,3,1,CIG CARTON
028200332523,MARLBORO GOLD LABEL 100,2,CGRTPACK,CIGRT PACK
028200334817,MARLBORO black gold K,3,1,CIG CARTON
028200334916,MARLBORO black gold 100,3,1,CIG CARTON
028200336811,MARLBORO COWBOY CUT KING,3,1,CIG CARTON
028200336828,MARLBORO COWBOY CUT KING,2,CGRTPACK,CIGRT PACK
030,CREDIT CHARGE,16,COUPON,COUPON
030546181208,CAR LIGHTER,5,NOVELTY,NOVELTY
030546990206,BUTANE LIGHTER,5,NOVELTY,NOVELTY
030955734620,BULLET CUTTER,5,NOVELTY,NOVELTY
030955734651,CIGAR PUNCH,5,NOVELTY,NOVELTY
030955734705,CIGAR PUNCH KEYCHAIN,5,NOVELTY,NOVELTY
030955734712,CIGAR PUNCH,5,NOVELTY,NOVELTY
030955735245,CIGAR CUTTER GOLD,5,NOVELTY,NOVELTY
030955735412,CIGAR PUNCHER,5,NOVELTY,NOVELTY
030955738185,CIGAR POUCH,5,NOVELTY,NOVELTY
030955738345,cigar leather tubes,5,NOVELTY,NOVELTY
030955738369,CIGAR LEATHER TUBE,5,NOVELTY,NOVELTY
031700008256,G.VEGA CRYSTALS 100,1,NONE,NONE
031700044056,GARCIA-VEGA POP CRYSTALS,1,NONE,NONE
031700044377,WHITE OWL WHITE GRAPE 2/99c,1,NONE,NONE
031700044759,WHITE OWL GREEN SW 2/99c,1,NONE,NONE
031700044902,WHITEOWL SILVER 99C,1,NONE,NONE
031700048184,WHITE OWL 2/99c GRAPE,1,NONE,NONE
031700048214,WHITE OWL 2/99c - STRAWBERRY,1,NONE,NONE
031700048245,GARCIA VEGA B/2/G/3 GREEN,1,NONE,NONE
031700048559,WHITE OWL 2/99c - SWEET CIGRIL,1,NONE,NONE
031700049037,WHITE OWL 2/99c HONEY,1,NONE,NONE
031700049136,WHITEOWL PINEAPPLE CIGARILLOS,1,NONE,NONE
031700049228,WHITE GRAPE 2/99C,1,NONE,NONE
031700049235,GAME BLUE 2/99c,1,NONE,NONE
031700049242,GAME GREEN 2/99c,1,NONE,NONE
031700049389,RED SWEETS,1,NONE,NONE
031700049907,WHITE OWL MANGO CIGARILLOS,1,NONE,NONE
031700049976,GAME MANGO 2/99c,1,NONE,NONE
031700050057,WHITE OWL-BLACK CHERRY 2/99c,1,NONE,NONE
031700050125,GAME 2 FOR 99,1,NONE,NONE
031700050132,WHITE OWL WATERMELON,1,NONE,NONE
031700050156,GAME LEAF SWEET AROMATIC 2/99c,1,NONE,NONE
031700050170,GAME LEAF WILD BERRY 2/99c,1,NONE,NONE
031700050194,CLASSIC NIGHT OWL 2/99c,1,NONE,NONE
031700050200,NIGHT OWL WINE 2/99c,1,NONE,NONE
031700050217,NIGHT OWL TROPICAL 2/99c,1,NONE,NONE
031700050224,NIGHT OWL BLK CHERRY 2/99c,1,NONE,NONE
031700050385,WHITE OWL VERY BERRY 2/99c,1,NONE,NONE
031700050408,WHITE OWL TROPICAL TWIST,1,NONE,NONE
031700050453,GAME LEAF BLACK CHERRY 2/99c,1,NONE,NONE
031700054215,WHITE OWL WHITE PEACH,1,NONE,NONE
031700054383,STRAWBERY KIWI 2/99C,1,NONE,NONE
031700054406,BLUE RASPBERRY,1,NONE,NONE
031700054512,PLATINUM,1,NONE,NONE
031700054529,EMERALD,1,NONE,NONE
031700055113,GARCIA VEGA 2FOR 1.29,1,NONE,NONE
031700055120,GARCIA VEGA 2 FOR 1.29,1,NONE,NONE
031700055137,GARCIA VEGA 2 FOR 1.29,1,NONE,NONE
031700055151,Game Leaf Sweet $1.29,1,NONE,NONE
031700055168,GAME LEAF WILD BERRY 2/1.29$,1,NONE,NONE
031700055366,WHITE OWL 2 FOR.99,1,NONE,NONE
031700055441,NATURAL DIAMOND 2/99C,1,NONE,NONE
031700055731,WHITE RUSSIAN 2/1.29$,1,NONE,NONE
031700055786,SPIKED LEMONADE 2/99c,1,NONE,NONE
031700055823,WHITEOWL SANGRIA 99C,1,NONE,NONE
031700055885,white owl mini sweet,1,NONE,NONE
031700055908,white owl mini blue ras,1,NONE,NONE
031700055915,white owl mini white grape,1,NONE,NONE
031700056219,WHITE OWL WHITE RUSSIAN,1,NONE,NONE
031700056387,GAME WHITE RUSSIAN,1,NONE,NONE
031700056400,white owl mini silver,1,NONE,NONE
031700056622,WO DUO BERRIES AND CREAM,1,NONE,NONE
031700056776,MANGO/PINEAPPLE WO DUOS,1,NONE,NONE
031700057179,WHITE CHOC WO 2 FOR .99,1,NONE,NONE
031700057353,WHITE OWL DUOS COCO RUM,1,NONE,NONE
031700057681,WO DUOS STRAW LEMON 2/.99C,1,NONE,NONE
031700057834,White Owl Cigars 2pk,1,NONE,NONE
031700057865,WHITE OWN GREENSWEET 2/$1.19,1,NONE,NONE
031700057919,White Owl Grape 2pk,1,NONE,NONE
031700058008,White owl Chocolate & Vanilla,1,NONE,NONE
031700058046,GAME WHITE GRAPE 2/$1.29,1,NONE,NONE
031700058060,GAME GREEN 2/$1.29,1,NONE,NONE
031700058503,SWIRL TRIPLE GRAPE 2/$1.29,1,NONE,NONE
031700058756,Game Leaf Dark 5 pk,1,NONE,NONE
031700059067,GAME ICED DONUTS 2/$1.29,1,NONE,NONE
031700059068,GAME ICED DONUTS 2/$1.29,1,NONE,NONE
033300042029,HEMPIRE PAPER,1,NONE,NONE
033300042098,HEMPIRE FREEDOM PACK 1/4,1,NONE,NONE
033300044023,HEMPIRE BLUBLUBERY BLAZE,1,NONE,NONE
033300170517,BOWIE 1.99 LOOS LEAF,CHEW CAN,NONE,NONE
033300230259,KAYAK LC WG 14.4 OZ TUB,7,CHEWLOG,LOG CHEW
033300230266,KAYAK LC ST 14.4 OZ TUB,7,CHEWLOG,LOG CHEW
033300614134,KAYAK STRAIGHT LC LOG,7,CHEWLOG,LOG CHEW
033300616688,KAYAK GRAPE UPRIGHT,7,CHEWLOG,LOG CHEW
033300616763,KAYAK PEACH UPRIGHT,7,CHEWLOG,LOG CHEW
033300616770,KAYAK LC APPLE UPRIGHT,7,CHEWLOG,LOG CHEW
033300616886,KAYAK LC MINT UPRIGHT,7,CHEWLOG,LOG CHEW
033300616916,KAYAK FC NATURAL,7,CHEWLOG,LOG CHEW
033300616923,KAYAK FINE CUT W/GREEN LOG,7,CHEWLOG,LOG CHEW
033300616930,KAYAK LC WINTERGREEN,7,CHEWLOG,LOG CHEW
033300666409,KAYAK LC WINTERGREEN UPRIGHT,7,CHEWLOG,LOG CHEW
033300666416,KAYAK LC STRAIGHT UPRIGHT,7,CHEWLOG,LOG CHEW
036663956248,FUMARI BANANA CUSTARD 100GM,HOOKAH,NONE,NONE
037900220191,RONSON 6cts FLINTS,5,NOVELTY,NOVELTY
037900435151,RONSON JETLITE,5,NOVELTY,NOVELTY
037900990612,RONSONOL ZIPPO LIGHTER FLUID,5,NOVELTY,NOVELTY
037900990629,RONSONOL ZIPPO LIGHTER FLUID,5,NOVELTY,NOVELTY
037900990636,RONSONOL ZIPPO LIGHTER FLUID,5,NOVELTY,NOVELTY
038993742782,TEXAS HOLD''EM LIGHTER,5,NOVELTY,NOVELTY
040000424314,SNICKERS BAR - SMALL,10,NONE,NONE
04004,LOST CITY PIRAMIDE,6,PRMCIGAR,PREMIUM CIGAR
04005,LOST CITY TORO,6,PRMCIGAR,PREMIUM CIGAR
04006,LOST CITY DOUBLE ROBUSTO,6,PRMCIGAR,PREMIUM CIGAR
041508800082,S.PELLEGRINO,10,NONE,NONE
041689045081,ZIPPO,5,NOVELTY,NOVELTY
041689099909,ZIPPO,5,NOVELTY,NOVELTY
041689100032,ZIPPO ZP200,5,NOVELTY,NOVELTY
041689100506,SOLID BRASS ZIPPO,5,NOVELTY,NOVELTY
041689101008,ZIPPO,5,NOVELTY,NOVELTY
041689102050,ZIPPO,5,NOVELTY,NOVELTY
041689102074,ZIPPO,5,NOVELTY,NOVELTY
041689102142,ZIPPO LIGHTER,5,NOVELTY,NOVELTY
041689102296,BLUE ZIPPO,5,NOVELTY,NOVELTY
041689102395,NAVY BLUE MATTE ZIPPO,5,NOVELTY,NOVELTY
041689102609,ZIPPO,5,NOVELTY,NOVELTY
041689102708,BLACK ZIPPO ZP218,5,NOVELTY,NOVELTY
041689102791,ORANGE ZIPPO,5,NOVELTY,NOVELTY
041689102807,CREAM ZIPPO,5,NOVELTY,NOVELTY
041689103033,ZIPPO,5,NOVELTY,NOVELTY
041689104054,ZIPPO,5,NOVELTY,NOVELTY
041689104450,ZIPPO SPECTRUM,5,NOVELTY,NOVELTY
041689105006,ZIPPO REG EMB MARINE,5,NOVELTY,NOVELTY
041689105105,US COAST GUARD GOLD EMBLEM,5,NOVELTY,NOVELTY
041689105501,COAST GUARD,5,NOVELTY,NOVELTY
041689105709,US AIR FORCE EMBLEM,5,NOVELTY,NOVELTY
041689105808,US ARMY ZIPPO,5,NOVELTY,NOVELTY
041689106003,ZIPPO ZP250,5,NOVELTY,NOVELTY
041689106805,BLACK ZIPPO ZP236,5,NOVELTY,NOVELTY
041689107604,SOLID BRASS ZIPPO,5,NOVELTY,NOVELTY
041689107802,BRASS,5,NOVELTY,NOVELTY
041689107901,HIGH POLISH BRASS,5,NOVELTY,NOVELTY
041689108403,ZIPPO,5,NOVELTY,NOVELTY
041689108502,ULTRALITE BLACK,5,NOVELTY,NOVELTY
041689110338,VINTAGE ZIPPO,5,NOVELTY,NOVELTY
041689110550,ZIPPO,5,NOVELTY,NOVELTY
041689110567,ZIPPO ARMOR HEAVY,5,NOVELTY,NOVELTY
041689112202,ZIPPO VINTAGE CHROME,5,NOVELTY,NOVELTY
041689112226,ZIPPO VINTAGE LOOK,5,NOVELTY,NOVELTY
041689112608,ZIPPO CHROM,5,NOVELTY,NOVELTY
041689112653,ZIPPO SPORTS SOCCER,5,NOVELTY,NOVELTY
041689112806,HIGH POLISH BRASS,5,NOVELTY,NOVELTY
041689113384,ZIPPO,5,NOVELTY,NOVELTY
041689113445,ZIPPO NAVY BLUE MATTE LOGO,5,NOVELTY,NOVELTY
041689118006,ZIPPO PIPE LIGHTER,5,NOVELTY,NOVELTY
041689118235,BOB MARLEY,5,NOVELTY,NOVELTY
041689120498,ZIPPO,5,NOVELTY,NOVELTY
041689125394,US MARINES ZIPPO,5,NOVELTY,NOVELTY
041689130015,CHROME ZIPPO,5,NOVELTY,NOVELTY
041689130084,ZIPPO,5,NOVELTY,NOVELTY
041689130657,SATIN FINISH ZIPPO SLIM,5,NOVELTY,NOVELTY
041689131203,ZIPPO LIGHTER,5,NOVELTY,NOVELTY
041689132521,HARLEY DAVIDSON ZIPPO,5,NOVELTY,NOVELTY
041689140038,ZIPPO BUTANE,5,NOVELTY,NOVELTY
041689141998,ZIPPO HARLEY DAVIDSON LOGO,5,NOVELTY,NOVELTY
041689142520,ZIPPO HARLEY DVDSN LOGO,5,NOVELTY,NOVELTY
041689152673,ZIPPO VINTAGE LOOK,5,NOVELTY,NOVELTY
041689156459,ZP205PL ZIPPO LIGHTER,5,NOVELTY,NOVELTY
041689158194,ZIPPO DESIGN,5,NOVELTY,NOVELTY
041689160708,ZIPPO SMALL,5,NOVELTY,NOVELTY
041689169282,ZIPPO LIGHTER,5,NOVELTY,NOVELTY
041689169299,ZIPPO LIGHTER,5,NOVELTY,NOVELTY
041689170202,ZIPPO LIGHTER POUCH,5,NOVELTY,NOVELTY
041689170400,ZIPPO POUCH FOR LIGHTER,5,NOVELTY,NOVELTY
041689176112,ZIPPO,5,NOVELTY,NOVELTY
041689188122,ZIPPO SPORTS BASKETBALL,5,NOVELTY,NOVELTY
041689188191,ZIPPO CHROME,5,NOVELTY,NOVELTY
041689190033,ZIPPO LASERED,5,NOVELTY,NOVELTY
041689191085,ZIPPO,5,NOVELTY,NOVELTY
041689192037,ZIPPO,5,NOVELTY,NOVELTY
041689200657,ZIPPO FLINTS EACH,5,NOVELTY,NOVELTY
041689207113,HARLEY DAVIDSON,5,NOVELTY,NOVELTY
